data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6931877,152,CHI860,860,"18 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Health Workers (Chile)",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"Biobio Chile",National,"On 18 October 2019, in Valparaiso, Valparaiso region, nearly 400 workers and health personnel of a local hospital staged a protest over the poor work conditions and the deterioration of the building facilities. The group demands improvements in the budget for healthcare in the country. [size=nearly 400]",0,1582839796,CHL
6932133,152,CHI857,857,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,"San Ramon","San Ramon",-33.5378,-70.643,1,"Biobio Chile",National,"On 18 October 2019, in San Ramon, Metropolitan region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. Rioters destroyed metro stations in the district. Police reported at least a total of 308 people arrested in the metropolitan area. [size=no report]",0,1582839797,CHL
6931623,152,CHI847,847,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,Macul,Macul,-33.4872,-70.5978,1,"Biobio Chile",National,"On 18 October 2019, in Macul, Metropolitan region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. Rioters destroyed metro stations. Police reported a total of 308 people arrested in the metropolitan area. [size=no report]",0,1582839796,CHL
6931625,152,CHI848,848,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,Maipu,Maipu,-33.5142,-70.7651,1,"Biobio Chile",National,"On 18 October 2019, in Maipu, Metropolitan region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. Rioters and Police Forces clashes in the streets of the district, where several barricades were built. Police reported a total of 308 people arrested in the metropolitan area. [size=no report]",0,1582839796,CHL
6931373,152,CHI845,845,"18 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,"Las Condes","Las Condes",-33.3667,-70.4969,1,"Biobio Chile",National,"On 18 October 2019, in Las Condes, Metropolitan region, demonstrations over a rise in the metro ticket turned in protests over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. [size=no report]",0,1582839795,CHL
6931374,152,CHI842,842,"18 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Independencia,Independencia,-33.4145,-70.6656,1,"Biobio Chile",National,"On 18 October 2019, in Independencia, Metropolitan region, students and other citizens demonstrated over a rise in the price of the metro ticket. The students and protesters jumped turnstiles in the metro stations of the district, while others sat near the tracks to stop the service. Several stations had to close their entrances. [size=no report]",0,1582839795,CHL
6931632,152,CHI850,850,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Civilians (Chile)","Government of Chile (2018-)",7,57,"South America",Chile,Metropolitana,Santiago,Providencia,Providencia,-33.4311,-70.6045,1,"Biobio Chile",National,"On 18 October 2019, in Providencia, Metropolitan region, students and other citizens demonstrated over a rise in the price of the metro ticket. The students and other citizens jumped turnstiles in the metro stations of the district, while others sat near the tracks to stop the service. Several stations had to close their entrances. Media reported damages in the metro system due to the demonstration. [size=no report]",0,1582839796,CHL
6931381,152,CHI853,853,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Prisoners (Chile)",5,,,0,50,"South America",Chile,"Los Lagos",Llanquihue,"Puerto Varas","Puerto Varas",-41.3168,-72.9853,1,"Biobio Chile",National,"On 18 October 2019, in Puerto Varas, Los Lagos region, at least 12 rioters set on fire barricades and other furniture of a juvenile detention center. The prisoners demonstrated against the dismissal of the manager of the institution. [size=at least 12]",0,1582839795,CHL
7066552,152,CHI840,840,"18 October 2019",2019,2,Riots,"Mob violence","Rioters (Chile)","Labour Group (Chile)",5,"Civilians (Argentina)",,7,57,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"Biobio Chile",Subnational,"As reported on 18 October 2019 in Concepcion, Biobio region, a group of 3 rioters beat up an Argentinian citizen in the center of the city. The victim claimed that the group, composed of street sellers, accused him of informing police about their activities before attacking him. [size=3]",0,1587491660,CHL
6953756,152,CHI839,839,"17 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"La Estrella De Valparaiso",Subnational,"On 17 October 2019, in Valparaiso, Valparaiso, riots occurred during a police operation to arrest a fugitive. Residents attacked the police officers following the procedure with sticks and rocks. Two people were arrested. [size=no report]",0,1582840237,CHL
7067172,152,CHI824,824,"17 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"La Estrella Concepcion",Subnational,"On 17 October 2019, in Concepcion, Biobio, railways workers protested over better work conditions. [size=no report]",0,1587491664,CHL
6932049,152,CHI822,822,"17 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)",,6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,"Los Lagos",Chiloe,Ancud,Ancud,-41.8676,-73.8279,1,"Biobio Chile",National,"On 17 October 2019, in Route 5, near Ancud, Los Lagos region, Police Forces of Chile dispersed a group of citizens that protested against the construction of a landfill in their district. The group blocked the highway several hours before the intervention of police forces. [size=no report]",0,1582839797,CHL
6954855,152,CHI834,834,"17 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Metropolitana,Santiago,"San Miguel","San Miguel",-33.4917,-70.6571,1,"La Nacion (Chile)",National,"On 17 October 2019, in San Miguel, Metropolitan region, citizens protested against an increase in the rates of the metro system. Media reported the intervention of the Police forces of Chile during the demonstration, lead mostly by students. [size=no report]",0,1582840240,CHL
7066989,152,CHI823,823,"17 October 2019",2019,2,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,"Arica y Parinacota",Arica,Arica,Arica,-18.4746,-70.2979,1,"La Estrella Arica",Subnational,"As reported on 17 October 2019, in Arica, Arica y Parana region, a group of residents protested over the pavement in their neighborhood. The group claims local authorities are compelled to change the material due to the discovery of toxic substances in the actual material. [size=no report]",0,1587491663,CHL
6954874,152,CHI825,825,"17 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Metropolitana,Santiago,Conchali,Conchali,-33.3704,-70.635,1,"La Nacion (Chile)",National,"On 17 October 2019, in Conchali, Metropolitan region, citizens protested against an increase in the rates of the metro system. Media reported the intervention of the Police forces of Chile during the demonstration, lead mostly by students. [size=no report]",0,1582840240,CHL
6968709,152,CHI835,835,"17 October 2019",2019,2,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,1,"Soy Chile",National,"As reported on 17 October 2019, in Santiago, environmental activists protested against the thermal power stations in the country. The group demands the shut down of these facilities alleging high levels of contamination. [size=no report]",0,1582840374,CHL
6954919,152,CHI832,832,"17 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Metropolitana,Santiago,"Quinta Normal","Quinta Normal",-33.4419,-70.679,1,"La Nacion (Chile)",National,"On 17 October 2019, in Quinta Normal, Metropolitan region, citizens protested against an increase in the rates of the metro system. Police forces of Chile reported the arrest of 14 people during the demonstration, lead mostly by students. [size=no report]",0,1582840241,CHL
6931371,152,CHI831,831,"17 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,Pudahuel,Pudahuel,-33.4412,-70.7612,1,"Biobio Chile",National,"On 17 October 2019, in Pudahuel, Metropolitan region, citizens protested over a rise in the price of the metro tickets in the Metropolitan area. The group staged a demonstration near the main entrance of the metro station Laguna Sur. [size=no report]",0,1582839795,CHL
7066563,152,CHI838,838,"17 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Fishermen (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Biobio,Concepcion,Tome,Tome,-36.6175,-72.9559,1,"Biobio Chile",Subnational,"On 17 October 2019, Tome, Biobio region, a group of fishermen demonstrated against regulations of fishes in the local market. The group demands an increase in the legal allowance to fish sardine in the country. Police forces used tear gas and water cannons to dispersed demonstrators when these built barricades across the streets. Two people were arrested. [size=no report]",0,1587491660,CHL
7066566,152,CHI837,837,"17 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Fishermen (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Biobio,Concepcion,Talcahuano,Talcahuano,-36.7249,-73.1168,1,"Biobio Chile",Subnational,"On 17 October 2019, Talcahuano, Biobio region, a group of fishermen demonstrated against regulations of fishes in the local market. The group demands an increase in the legal allowance to fish sardine in the country. Police forces used tear gas and water cannons to dispersed demonstrators when these built barricades across the streets. One person was arrested. [size=no report]",0,1587491660,CHL
